,device_number,device_description,site,work_order_number,work_order_priority_description,wo_type_description,problem_reported,lot_year,num_parts_from_storeroom,num_parts_from_po,repair_part_number,repair_part_name,repair_part_stocktype,total_parts_used
150,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Rucker, AL",6536830,Bench/Depot Repair,Corrective COR,2014-10-24 10:22:00,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
186,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Riley, KS",5214764,Corrective Maintenance,Corrective COR,2012-05-17 08:07:17,4.0,1.0,0.0,P000524-002,CONTROLLER,REPAIRABLE,1.0
195,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Lewis, WA",6302678,Corrective Maintenance,Corrective COR,2014-05-28 16:27:28,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
198,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bragg, NC",5898552,Corrective Maintenance,Corrective COR,2013-08-23 14:10:54,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
199,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bragg, NC",5898552,Corrective Maintenance,Corrective COR,2013-08-23 14:10:54,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
200,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bragg, NC",5898552,Corrective Maintenance,Corrective COR,2013-08-23 14:10:54,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
201,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bragg, NC",5898552,Corrective Maintenance,Corrective COR,2013-08-23 14:10:54,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
203,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5872160,Bench/Depot Repair,Corrective COR,2013-08-04 00:01:17,5.0,1.0,0.0,A001363-002,COLLECTIVE ASSY,REPAIRABLE,1.0
222,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Lewis, WA",5927628,Corrective Maintenance,Corrective COR,2013-09-09 17:13:05,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
230,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",6354300,System - Device Degraded,Corrective COR,2014-06-30 11:00:00,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
231,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",6354300,System - Device Degraded,Corrective COR,2014-06-30 11:00:00,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
232,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",6354300,System - Device Degraded,Corrective COR,2014-06-30 11:00:00,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
233,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",6354300,System - Device Degraded,Corrective COR,2014-06-30 11:00:00,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
234,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",6354300,System - Device Degraded,Corrective COR,2014-06-30 11:00:00,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
243,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bliss, TX",5660496,Corrective Maintenance,Corrective COR,2013-11-27 11:30:00,4.0,1.0,0.0,A001361-002,CYCLIC ASSY ,REPAIRABLE,1.0
244,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bliss, TX",5660496,Corrective Maintenance,Corrective COR,2013-11-27 11:30:00,4.0,1.0,0.0,A001361-002,CYCLIC ASSY ,REPAIRABLE,1.0
250,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Indiantown Gap, PA",6426240,Corrective Maintenance,Corrective COR,2014-08-20 07:32:05,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
256,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",6343597,Corrective Maintenance,Corrective COR,2014-06-24 06:00:00,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
258,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5791870,System - Device Degraded,Corrective COR,2013-06-11 12:16:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
259,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5791870,System - Device Degraded,Corrective COR,2013-06-11 12:16:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
260,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5791870,System - Device Degraded,Corrective COR,2013-06-11 12:16:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
261,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5791870,System - Device Degraded,Corrective COR,2013-06-11 12:16:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
262,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5791870,System - Device Degraded,Corrective COR,2013-06-11 12:16:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
272,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Knox, KY",6606719,Corrective Maintenance,Corrective COR,2014-12-09 08:06:00,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
280,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",5670926,Bench/Depot Repair,Corrective COR,2013-03-21 13:16:47,4.0,1.0,0.0,MYTA025,ACTUATOR,REPAIRABLE,1.0
281,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",5670926,Bench/Depot Repair,Corrective COR,2013-03-21 13:16:47,4.0,1.0,0.0,MYTA025,ACTUATOR,REPAIRABLE,1.0
308,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",6766427,System - Device Degraded,Corrective COR,2015-04-03 00:19:03,6.0,1.0,0.0,A001530-001,GRIP ASSY,REPAIRABLE,1.0
309,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",6766427,System - Device Degraded,Corrective COR,2015-04-03 00:19:03,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
310,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",6766427,System - Device Degraded,Corrective COR,2015-04-03 00:19:03,6.0,1.0,0.0,A001530-001,GRIP ASSY,REPAIRABLE,1.0
315,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Marana, AZ",6330810,Corrective Maintenance,Corrective COR,2014-06-13 12:29:40,6.0,1.0,0.0,CMP4121HDU,PROJECTOR,REPAIRABLE,1.0
316,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Marana, AZ",6330810,Corrective Maintenance,Corrective COR,2014-06-13 12:29:40,6.0,1.0,0.0,CMP4121HDU,PROJECTOR,REPAIRABLE,1.0
327,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Lewis, WA",5995383,Corrective Maintenance,Corrective COR,2013-10-31 16:11:29,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
340,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Houston, TX",5906385,Bench/Depot Repair,Corrective COR,2013-08-29 14:35:11,5.0,1.0,0.0,PC48-207A04800,PROCESSOR,REPAIRABLE,1.0
341,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Houston, TX",5906385,Bench/Depot Repair,Corrective COR,2013-08-29 14:35:11,5.0,1.0,0.0,PC48-207A04800,PROCESSOR,REPAIRABLE,1.0
344,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bliss, TX",6118223,Corrective Maintenance,Corrective COR,2014-01-23 12:13:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
367,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Eastover, SC",6747416,Corrective Maintenance,Corrective COR,2015-03-18 14:00:00,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
389,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Wheeler AAF, HI",6025148,Corrective Maintenance,Corrective COR,2013-11-20 05:28:00,5.0,1.0,0.0,A001361-002,CYCLIC ASSY ,REPAIRABLE,1.0
392,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Lewis, WA",5825505,Corrective Maintenance,Corrective COR,2013-07-01 16:27:32,5.0,1.0,0.0,RDT2012-003,IPDG,REPAIRABLE,1.0
393,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Lewis, WA",5705255,Corrective Maintenance,Corrective COR,2013-04-10 16:16:10,4.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
438,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Lewis, WA",5665868,Corrective Maintenance,Corrective COR,2013-03-18 18:17:46,4.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
446,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Houston, TX",5956308,Corrective Maintenance,Corrective COR,2013-09-16 11:03:50,5.0,1.0,0.0,PC48-207A04800,PROCESSOR,REPAIRABLE,1.0
447,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Houston, TX",5956308,Corrective Maintenance,Corrective COR,2013-09-16 11:03:50,5.0,1.0,0.0,PC48-207A04800,PROCESSOR,REPAIRABLE,1.0
467,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",6387724,Corrective Maintenance,Corrective COR,2014-07-24 12:46:00,6.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
504,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",5689676,Corrective Maintenance,Corrective COR,2013-04-02 07:00:00,4.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
522,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bragg, NC",5741547,Exercise/Operational Support,Corrective COR,2013-05-01 11:13:42,5.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
523,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bragg, NC",5741547,Exercise/Operational Support,Corrective COR,2013-05-01 11:13:42,5.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
524,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bragg, NC",5741547,Exercise/Operational Support,Corrective COR,2013-05-01 11:13:42,5.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
525,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bragg, NC",5741547,Exercise/Operational Support,Corrective COR,2013-05-01 11:13:42,5.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
526,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bragg, NC",5741547,Exercise/Operational Support,Corrective COR,2013-05-01 11:13:42,5.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
527,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bragg, NC",5741547,Exercise/Operational Support,Corrective COR,2013-05-01 11:13:42,5.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
528,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bragg, NC",5741547,Exercise/Operational Support,Corrective COR,2013-05-01 11:13:42,5.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
529,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bragg, NC",5741547,Exercise/Operational Support,Corrective COR,2013-05-01 11:13:42,5.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
535,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Lewis, WA",6055615,Corrective Maintenance,Corrective COR,2013-12-12 18:06:28,5.0,1.0,0.0,P000524-002,CONTROLLER,REPAIRABLE,1.0
536,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Lewis, WA",6055615,Corrective Maintenance,Corrective COR,2013-12-12 18:06:28,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
537,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Lewis, WA",6055615,Corrective Maintenance,Corrective COR,2013-12-12 18:06:28,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
538,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",6042662,Corrective Maintenance,Corrective COR,2013-12-04 09:00:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
550,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",5894486,Bench/Depot Repair,Corrective COR,2013-08-20 14:58:38,5.0,1.0,0.0,P000523-003,COMPUTER BOARD,REPAIRABLE,1.0
551,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Hunter AAF, GA",5403583,Corrective Maintenance,Corrective COR,2012-09-24 15:11:00,4.0,1.0,0.0,MYTA025,ACTUATOR,REPAIRABLE,1.0
552,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Hunter AAF, GA",5403583,Corrective Maintenance,Corrective COR,2012-09-24 15:11:00,4.0,1.0,0.0,MYTA025,ACTUATOR,REPAIRABLE,1.0
560,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",5731939,Corrective Maintenance,Corrective COR,2013-04-30 14:30:00,4.0,1.0,0.0,P000524-002,CONTROLLER,REPAIRABLE,1.0
567,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Lewis, WA",6096018,Corrective Maintenance,Corrective COR,2014-01-21 15:54:10,5.0,1.0,0.0,PC48-207A04800,PROCESSOR,REPAIRABLE,1.0
568,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Lewis, WA",6096018,Corrective Maintenance,Corrective COR,2014-01-21 15:54:10,5.0,1.0,0.0,PC48-207A04800,PROCESSOR,REPAIRABLE,1.0
577,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Wheeler AAF, HI",6762171,Corrective Maintenance,Corrective COR,2015-04-01 10:00:00,6.0,1.0,0.0,A001766-001,CCA,REPAIRABLE,1.0
578,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Wheeler AAF, HI",6762171,Corrective Maintenance,Corrective COR,2015-04-01 10:00:00,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
580,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Bliss, TX",6245028,Corrective Maintenance,Corrective COR,2014-04-23 13:28:00,5.0,1.0,0.0,MYTA025,ACTUATOR,REPAIRABLE,1.0
654,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Campbell, KY",5763375,Bench/Depot Repair,Corrective COR,2013-05-23 15:31:09,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
659,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Hood, TX",6727916,Corrective Maintenance,Corrective COR,2015-03-12 14:13:53,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
664,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Camp Shelby, MS",5865979,Corrective Maintenance,Corrective COR,2013-08-01 18:15:56,5.0,1.0,0.0,4322-4000,DISPLAY,REPAIRABLE,1.0
665,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Camp Shelby, MS",5865979,Corrective Maintenance,Corrective COR,2013-08-01 18:15:56,5.0,1.0,0.0,4322-4000,DISPLAY,REPAIRABLE,1.0
696,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5302153,System - Device Degraded,Corrective COR,2012-07-18 02:13:14,4.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
701,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",5848341,Corrective Maintenance,Corrective COR,2013-07-19 11:00:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
702,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5302155,System - Device Degraded,Corrective COR,2012-07-18 02:43:40,4.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
703,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",5640387,Corrective Maintenance,Corrective COR,2013-02-20 13:00:00,4.0,1.0,0.0,4322-4000,DISPLAY,REPAIRABLE,1.0
711,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5302156,System - Device Degraded,Corrective COR,2012-07-19 11:00:00,4.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
716,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5302149,System - Device Degraded,Corrective COR,2012-07-20 03:33:00,4.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
743,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Hunter AAF, GA",6013800,System - Device Degraded,Corrective COR,2013-11-13 08:50:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
744,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Hunter AAF, GA",6013800,System - Device Degraded,Corrective COR,2013-11-13 08:50:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
745,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Hunter AAF, GA",6013800,System - Device Degraded,Corrective COR,2013-11-13 08:50:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
746,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Hunter AAF, GA",6013800,System - Device Degraded,Corrective COR,2013-11-13 08:50:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
764,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Lewis, WA",6140452,Corrective Maintenance,Corrective COR,2014-02-19 19:39:45,5.0,1.0,0.0,4322-4000,DISPLAY,REPAIRABLE,1.0
765,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Lewis, WA",6140452,Corrective Maintenance,Corrective COR,2014-02-19 19:39:45,5.0,1.0,0.0,4322-4000,DISPLAY,REPAIRABLE,1.0
803,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,6328899,System - Device Down,Corrective COR,2014-06-12 01:58:00,6.0,1.0,0.0,MYTA025,ACTUATOR,REPAIRABLE,1.0
804,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,6328899,System - Device Down,Corrective COR,2014-06-12 01:58:00,6.0,1.0,0.0,MYTA025,ACTUATOR,REPAIRABLE,1.0
805,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,6328899,System - Device Down,Corrective COR,2014-06-12 01:58:00,6.0,1.0,0.0,MYTA025,ACTUATOR,REPAIRABLE,1.0
811,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",6678866,Corrective Maintenance,Corrective COR,2015-02-09 10:30:00,6.0,1.0,0.0,P002040-004,"UNIT, REMOTE INTERFACE, SGB",REPAIRABLE,1.0
822,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",5811827,Corrective Maintenance,Corrective COR,2013-06-25 08:25:00,5.0,1.0,0.0,P000524-002,CONTROLLER,REPAIRABLE,1.0
825,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",5905543,Corrective Maintenance,Corrective COR,2013-08-29 09:00:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
826,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",6621552,Corrective Maintenance,Corrective COR,2014-12-16 10:00:00,6.0,1.0,0.0,P000524-002,BOX,REPAIRABLE,1.0
854,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Marana, AZ",6747674,System - Device Degraded,Corrective COR,2015-03-23 18:11:03,6.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
859,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",6678845,Corrective Maintenance,Corrective COR,2015-02-09 10:30:00,6.0,1.0,0.0,P002040-004,"UNIT, REMOTE INTERFACE, SGB",REPAIRABLE,1.0
901,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",5922682,Corrective Maintenance,Corrective COR,2013-09-06 07:30:00,5.0,1.0,0.0,4322-4000,DISPLAY,REPAIRABLE,1.0
916,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5336173,System - Device Degraded,Corrective COR,2012-08-08 00:45:10,4.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
917,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5336173,System - Device Degraded,Corrective COR,2012-08-08 00:45:10,4.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
918,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),Korea - Camp Humphreys,5336173,System - Device Degraded,Corrective COR,2012-08-08 00:45:10,4.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
920,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",5922674,Corrective Maintenance,Corrective COR,2013-09-06 07:00:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
921,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",5922674,Corrective Maintenance,Corrective COR,2013-09-06 07:00:00,5.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
926,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",6766352,Corrective Maintenance,Corrective COR,2015-04-02 14:00:00,6.0,1.0,0.0,CMP4121HDU,PROJECTOR,REPAIRABLE,1.0
927,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Carson, CO",6766352,Corrective Maintenance,Corrective COR,2015-04-02 14:00:00,6.0,1.0,0.0,CMP4121HDU,PROJECTOR,REPAIRABLE,1.0
929,AVCATT,Aviation Combined Arms Tactical Trainer (AVCATT),"Ft Drum, NY",5715488,Corrective Maintenance,Corrective COR,2013-04-22 14:00:00,4.0,1.0,0.0,205-1200-1,ASSEMBLY,REPAIRABLE,1.0
